coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Karen J Kona Red Bourbon,Hula Daddy Kona Coffee,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,56/78,$49.95/8 ounces,November 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Floral-toned, delicately chocolaty. Lilac, cocoa nib, red currant, honey, pink grapefruit zest in aroma and cup. Richly sweet structure; bright, balanced acidity. Syrupy-smooth mouthfeel. The finish leads with cocoa nib and concludes with honey-toned red currant.","Notes: Produced entirely from trees of the Red Bourbon variety of Arabica and grown on Hula Daddy’s higher elevation farm; processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). This presentation of the coffee is named for co-owner Karen Paterson, whose middle name is Jue and whose favorite coffee is the Red Bourbon. Hula Daddy is a boutique coffee producer with farms at the 1,400 and 2,500 foot levels of the Mount Hualalai volcano near the northern end of the Kona growing district, five minutes above the town of Kailua-Kona. Visit www.huladaddy.com or call 888-553-2339 for more information.",The Bottom Line: We’ve said it before: This coffee emerges on our cupping table each year with consistent sensory success. This year’s version is lushly floral with elegant cocoa notes and a hint of citrus.
Ethiopian Sweet Lily,Cafe Kreyol,"Manassas, Virginia","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,56/72,$15.99/12 ounces,November 2021,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet, floral-toned. Magnolia, almond, maple syrup, plum, myrrh in aroma and cup. Sweetly tart structure, with bright, juicy acidity; delicate, silky mouthfeel. The richly drying finish centers around notes of almond and myrrh.","Notes: Produced by smallholding farmers around the Biru Bekele washing station, largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.",The Bottom Line: A deeply sweet natural-processed Ethiopia coffee with magnolia-like floral notes and an undercurrent of stone fruit and myrrh.
Kenya Gachatha Nyeri,Temple Coffee Roasters,"Sacramento, California","Nyeri growing region, south-central Kenya",Medium-Light,58/76,$23.50/12 ounces,November 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately sweet, deeply savory. Butterscotch, cocoa nib, black currant, frankincense, marjoram in aroma and cup. Crisply sweet-tart structure with balanced acidity; full, syrupy-smooth mouthfeel. The cocoa-toned finish is supported by notes of butterscotch and marjoram.","Notes: Despite challenges ranging from unclear government coffee policy and urban encroachment on prime coffee lands to chronically unstable weather, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","The Bottom Line: Richly aromatic, deeply sweet, boldly savory, and very satisfying."
Bolivia Apolo Latin America Microlot,Cafe Kreyol,"Manassas, Virginia",Bolivia,Medium-Light,50/77,$15.99/12 ounces,November 2021,90,Aroma:,8,Acidity/Structure:,8,Body:,9,Flavor:,8,Aftertaste:,7,"Blind Assessment: Deep-toned, crisply chocolaty. Baking chocolate, cashew, orange zest, cedar, date in aroma and cup. Sweet structure with gentle acidity; full, creamy mouthfeel. The lightly drying finish leads with notes of baking chocolate and cedar.","Notes: Produced by smallholding farmers of the Mulihuari community, and processed by the washed method. Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.","The Bottom Line: A crisp, richly full-bodied Bolivia cup with soft acidity and pleasing chocolate notes throughout."
Ethiopia Gora Kone Sidamo,Temple Coffee Roasters,"Sacramento, California","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,57/79,$20.00/12 ounces,November 2021,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Brightly sweet-tart. Pomegranate, cedar, baking chocolate, freesia-like flowers, brown sugar in aroma and cup. Sweet-tart structure with pert acidity; crisp, velvety mouthfeel. The gently drying finish leads with notes of baking chocolate and freesia, rounding to cedar and brown sugar in the long.","Notes: Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.",The Bottom Line: An engaging natural-processed Ethiopia cup with tart fruit and spice-toned flowers.
Organic 18 Rabbits Honduras,Cafe Kreyol,"Manassas, Virginia","Marcala, Honduras",Medium-Light,58/74,$12.99/12 ounces,November 2021,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Quietly nuanced, nut-forward. Hazelnut, caramel, grapefruit, fresh-cut fir, a hint of gardenia in aroma and cup. Sweetly brisk structure; velvety mouthfeel. The nut-toned finish is supported by caramel and spice-toned florals.","Notes: 18 Rabbits (18 Conejos) is a collective of farms all owned by different members of the Zelaya Ontreras family. Dulce Marlen, the owner of Finca Dulce Luna, is the matriarch of the family and the owner of 18 Rabbit exports. Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.","The Bottom Line: A sweet, delicately nut-toned honey-processed Honduras cup."
Ethiopia Olonso Qeka,Theory Coffee Roasters,"Redding, California","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,58/80,$35.00/300 grams,November 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Fruit-driven, floral and chocolaty. Chocolate fudge, dried black cherry, lavender, amber, honey in aroma and cup. Sweet-tart structure with very bright acidity; plush, syrupy mouthfeel. The resonant finish consolidates to notes of chocolate and black cherry with amber undertones.","Notes: Produced by Sedaqa Olonso Qeka entirely from trees of the Zipa variety of Arabica, and processed by the anaerobic natural method, in which the coffee is fermented in the whole fruit with limited access to oxygen before drying. Theory Coffee Roasters is a specialty roaster and coffee shop based in Redding, California. Visit www.theorycoffee.com for more information.","The Bottom Line: An intensely aroma- and flavor-saturated anaerobic-processed Ethiopia coffee: fruity, floral, richly chocolaty."
Ethiopia Wate Mini Natural Espresso,T.S.E. Custom Roastery,"Taipei, Taiwan","Hambela Dimtu, Guji, Ethiopia",Medium-Light,58/80,NT $350/227 grams,November 2021,94,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Richly aromatic, deeply sweet-tart. Dried apricot, cedar, lilac, almond, dark chocolate in aroma and small cup. Syrupy-smooth mouthfeel; crisply fruit-toned finish. In cappuccino-scaled milk, apricot and lilac notes are particularly inviting.",Notes: Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). The Singing Elephant Coffee Roastery is a specialty coffee roaster and cafe based in Taipei. Visit https://www.facebook.com/TSECUSTOMROASTERY for more information.,"The Bottom Line: A crisp, fruit-forward natural-processed Ethiopia roasted for espresso, with notes of dried stone fruit, dark chocolate, and sweet-toned florals."
Colombia La Estrella Carbonic Maceration,Peach Coffee Roasters,"Johns Creek, Georgia","Huila Department, Colombia",Medium-Light,52/70,$28.00/12 ounces,November 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately and confidently sweet. Watermelon candy, lemon-thyme, cocoa nib, freesia, fresh-cut oak in aroma and cup. Sweet-tart structure with brisk acidity; very smooth, full mouthfeel. Sweetly herbaceous finish.","Notes: Produced by Jairo Ivan Lopez entirely of the Geisha variety of Arabica, and processed by the carbonic maceration method, which involves fermenting whole coffee fruit inside a sealed container that has been flushed with CO2, then drying the coffee still in the whole fruit. Peach Coffee Roasters is an Atlanta, Georgia-based specialty roaster. Visit www.peachcoffeeroasters.com for more information.","The Bottom Line: A carbonic macerated coffee that meanders pleasingly through notes of candy-like sweetness and spicy florals, atop a base of sweet herbs and cocoa nib."
Ethiopia Sidama Bensa Farmer Tamiru 74158 Natural,Taster’s Coffee,"New Taipei City, Taiwan","Sidama growing region, southern Ethiopia",Light,64/82,NT $575/4 ounces,November 2021,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Passion fruit, dark chocolate, frankincense, wisteria, sandalwood in aroma and cup. Richly sweet-tart structure with high-toned, juicy acidity; plush, syrupy mouthfeel. Lasting, flavor-saturated finish with nuanced layers of fruit and florals into the long.","Notes: This exceptional coffee was selected as the No. 18 coffee on Coffee Review’s list of the Top 30 Coffees of 2021. Produced by Tamiru Tadesse Tasema entirely of the 74158 variety of Arabica, and processed by a controlled natural method that involves drying a single layer of coffee slowly, at high altitude, for 27 days. Taster’s Coffee is a nano-roaster based in new Taipei City, Taiwan. Visit www.tasterscoffee.com for more information.","The Bottom Line: Focused, elegant, high-toned, juicy: a complex, integrated, tropical fruit- and floral-toned single variety natural-processed Ethiopia cup."
Honeydew Costa Rica,Desolate Cafe,"Nantou, Taiwan","San Vito, Puntarenas Province, Costa Rica",Light,62/80,NT $500/227 grams,November 2021,92,Aroma:,8,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet-tart. Candied apple, pecan, clove, magnolia, fresh-cut fir in aroma and cup. Sweet-toned structure with brisk acidity; very full, syrupy mouthfeel. Wood-framed, sweetly nut-toned finish.","Notes: Produced at La Abejilla Farm entirely of the Venecia variety of Arabica, and processed by the honey method, in which some sweet pulp or fruit flesh (“honey”) is allowed to adhere to the beans during drying. Desolate Cafe is a specialty roaster in Nantou, Taiwan. The shop offers coffee, homemade desserts, and other foods. For more information, visit www.desolatecoffee.com.","The Bottom Line: A crisp, balanced honey-processed Costa Rica cup with candy-like sweetness and rich aromatic wood notes."
BNT Espresso Blend,Desolate Cafe,"Nantou, Taiwan",Ethiopia; Guatemala; Honduras,Medium-Light,56/72,NT $350/227 grams,November 2021,94,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Richly chocolaty, sweetly tart. Black cherry, dark chocolate, honeysuckle, almond brittle, cedar in aroma and small cup. Crisp, syrupy
mouthfeel; chocolaty, richly wood-framed finish. In three parts milk, sweet-tartness persists alongside deep chocolate notes.","Notes: A blend of three coffees: a natural-processed Ethiopia and two washed-process, a Guatemala and a Honduras, roasted for espresso. Desolate Cafe is a specialty roaster in Nantou, Taiwan. The shop offers coffee, homemade desserts, and other foods. For more information, visit www.desolatecoffee.com.","The Bottom Line: A chocolate-driven, gently fruit-toned espresso blend, pleasingly tart in both straight shot and milk."
