coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Ethiopian Yirgacheffe ECX Top Lot,Paradise Roasters,"Ramsey, Minnesota","Yirgacheffe growing region, southern Ethiopia.",Medium-Light,56/70,$14.95/12 ounces,October 2012,93,Aroma:,8,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Very sweet, ripe lemon dominates aroma and cup, with prune, fig and molasses complications. Bright, assertive acidity; lightly syrupy, buoyantly lively mouthfeel. The lemon carries deep into a long, resonant finish.",Notes: Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees from traditional varieties of Arabica long grown in the region. Yirgacheffe coffees like this one processed by the wet or washed method (fruit skin and pulp are removed before drying) typically express great aromatic complexity and intensity with a particular emphasis on citrus and floral notes. Paradise Roasters prides itself on roasting and shipping coffee only after orders are placed. Its metaphoric mission is to bring some paradisiacal warmth from the coffee-growing south to the cool environs of Minnesota and beyond.  Visit www.paradiseroasters.com or call 763-433-0626 for more information.,"Who Should Drink It: Those who find typical Yirgacheffes too light-bodied and floral may particularly enjoy this variant on the type, with its fuller mouthfeel and emphasis on lemon and deeper fig-molasses notes."
Organic Costa Rica Helsar Finca Santa Lucia,Paradise Roasters,"Ramsey, Minnesota","Central Valley, Costa Rica.",Medium,52/64,$16.95/12 ounces,October 2012,91,Aroma:,8,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately complex, crisp. Milk chocolate, raspberry-like fruit, a hint of night-blooming flowers in aroma and cup. Brisk, softly tart acidity; silky mouthfeel. Sweet, juicy, resonant finish.",Notes: Certified organically grown. Finca Santa Lucia is a fifteen-acre coffee farm located in the Valle Central (Central Valley) region of Costa Rica. Paradise Roasters prides itself on roasting and shipping coffee only after orders are placed. Its metaphoric mission is to bring some paradisiacal warmth from the coffee-growing south to the cool environs of Minnesota and beyond.  Visit www.paradiseroasters.com or call 763-433-0626 for more information.,"Who Should Drink It: Delicate, lively, silky cup should please palates tuned to subtlety. "
Guatemala Quetzel,Grounds for Change,"Poulsbo, Washington","Quetzaltenango growing region, southwestern Guatemala",Medium,50/58,$12.95/16 ounces,October 2012,89,Aroma:,9,Acidity:,8,Body:,7,Flavor:,8,Aftertaste:,7,"Blind Assessment: Sweet, delicately crisp. Dark chocolate, brown sugar, hints of plum and fresh-cut cedar in aroma and cup. Tartly juicy acidity; the mouthfeel is light, hinting at silkiness. Chocolate carries into a gently drying finish. ","Notes: Certified organically grown and Fair Trade or “Fair for Life” certified by the Institute for Market-Ecology (IMO), a different certifying body from the more familiar Fair Trade USA certification, deploying parallel but somewhat different criteria and methods. Grounds for Change is a certified organic coffee roaster specializing in sustainable coffee and supporting a wide range of progressive ecological and social programs. The complete carbon footprint (from crop to cup) for this coffee has been offset with tree planting (carbonfund.org). Visit www.groundsforchange.com or call 800-796-6820 for more information.","Who Should Drink It: A balanced, quietly complex cup with thorough-going socially and environmentally progressive credentials."
Kenya Thunguri – Top Auction Lot,PT's Coffee Roasting Co.,"Topeka, Kansas","Kirinyaga District, Central Highlands, Kenya.",Medium,49/62,$18.94/12 ounces,October 2012,94,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,9,"Blind Assessment: Subtle, deep, complex. Night-blooming flowers, red grape, coconut, roasted cocoa nibs, a hint of fir in aroma and cup. Very rich, round acidity; lightly syrupy mouthfeel. Flavor carries deep into a resonant finish.","Notes: Produced from trees of the admired, Bourbon-derived SL 28 and SL 34 varieties of Arabica as well as the hybrid Ruiru 11 variety. Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world's most elegant and distinctive coffees. Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-5282 for more information.","Who Should Drink It: Aficionados or anyone interested in a particularly deep, pungently lush variation on the classic Kenya cup."
Ethiopia Michiti Cooperative,PT's Coffee Roasting Co.,"Topeka, Kansas","Kefa (Kaffa) Province, Oromia region, southwestern Ethiopia.",Medium,50/65,$16.93/12 ounces,October 2012,92,Aroma:,9,Acidity:,8,Body:,7,Flavor:,9,Aftertaste:,9,"Blind Assessment: Delicate but intense. Flowers, lime, fir and a hint of roasted cocoa nib in the nose. In the cup the flowers and cocoa are backgrounded and a very complex expression of the citrus dominates: ripe lime and grapefruit in particular. Gently tart acidity; light, silky mouthfeel. Sweet, crisply flavor-saturated finish.","Notes: Kefa (also spelled Kaffa) is reputed to be the botanical birthplace of Coffea arabica, the species that until the 20th century produced all of the world's commercially traded coffees and still produces all of the great ones. Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.”  Visit www.ptscoffee.com or call 888-678-5282 for more information.","Who Should Drink It: Sweet, intense Ethiopia with classic citrus and flowers. "
Guatemala Finca El Valle,PT's Coffee Roasting Co.,"Topeka, Kansas","Antigua growing region, south-central Guatemala.",Medium,54/66,$14.10/12 ounces,October 2012,92,Aroma:,8,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisp, nut-toned chocolate and raisiny fruit in aroma and cup. A touch of citrus. Soft but lively acidity; silky mouthfeel. Deep, gently flavor saturated finish.  ","Notes: Produced in the growing region surrounding the famous colonial city of Guatemala Antigua entirely from trees of the heirloom Bourbon variety of Arabica. Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-5282 for more information.",Who Should Drink It: A characteristically suave and quietly balanced coffee from the celebrated Antigua valley.
Kenya Nyeri AA Tegu,ChacolaTAY,"Taichung City, Taiwan","Nyeri growing region, south-central Kenya.",Medium-Light,56/76,TWD $450/100 grams,October 2012,95,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,10,"Blind Assessment: Richly tart, resonantly complex. Orange, black currant, walnut, honeysuckle and jasmine in aroma and cup. Sweetly tart acidity; lightly syrupy mouthfeel. Long, deep finish, resonant with flavor.  ","Notes: This coffee was produced exclusively from trees of one of Kenya’s premier varieties of Arabica, the great, Bourbon-related SL28. Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world's most elegant and distinctive coffees. ChacolaTAY is a Taiwanese small-batch roaster aiming to maximize cup character of elite green coffees through flexible, precise artisan roasting.  Visit http://chacolatay.com or call 886-935-730422 for more information.","Who Should Drink It: Those interested in sampling a superb example of the classic Kenya SL28 cup combining great sweetness, gently tart, pungent fruit and lush flowers."
Kenya Ngunguru Cooperative,Bird Rock Coffee Roasters,"La Jolla, California","Nyeri County, Central Highlands, Kenya.",Medium-Light,52/70,$17.99/12 ounces,October 2012,93,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicate yet intense. Honey and tangerine-like citrus dominate; a pleasing salty-savory edge complicates the honeyish sweetness in the cup. Crisp, juicy acidity; lightly syrupy mouthfeel. Deeply sweet, tangerine-inflected finish.","Notes: Produced mainly from trees of the admired, Bourbon-derived SL28 and SL34 varieties. In 2000, Ngunguru joined with its neighboring mills, Tegu and Karagoto, to form the Tekangu Cooperative. Based in the San Diego area, Bird Rock Coffee Roasters is a retailer and wholesaler that focuses on organic and socially responsible coffees; it was awarded the “2012 Roaster of the Year” title from Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","Who Should Drink It: Fine variant on the great Kenya profile: Vivacious, sweetly bright, juicy."
Seattle Space Blend,Seattle Coffee Works,"Seattle, Washington","Brazil; Ethiopia; Sulawesi, Indonesia.",Medium,54/65,$12.95/12 ounces,October 2012,93,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,9,With Milk:,8,"Blind Assessment: Evaluated as espresso. Lively, complex, comprehensive. Sweetly tart, juicy fruit notes (orange, guava), distinct dark chocolate, flowers, pungent fir in aroma and small cup. Lightly syrupy mouthfeel; chocolate and tart fruit tones in the finish. In two parts milk the chocolate note predictably dominates, complicated by a citrusy undercurrent. ","Notes: This coffee is a blend of three distinctive coffees, a pulped natural Brazil, a dried-in-the-fruit Ethiopia Gesha, and a wet-processed Sulawesi. Seattle Coffee Works is a small-batch retail and wholesale roasting company, focused on quality and green coffee sourcing without compromise. Visit www.seattlecoffeeworks.com or call 206-340-8867 for more information.","Who Should Drink It: Straight-shot drinkers may be particularly impressed by the complexity, range and balance of this blend, with its bright but smoothly juicy fruit notes wrapped in rounding chocolate and aromatic wood."
Guatemala Acatenango Gesha,ChacolaTAY,"Taichung City, Taiwan","Sacatepequez growing region, central Guatemala",Light,67/87,TWD $700/100 grams,October 2012,93,Aroma:,8,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,9,"Blind Assessment: Sweet, delicate, honey-toned. Honey, molasses, night-blooming flowers, fresh-cut fir and an elegant, pistachio-like nut note in aroma and cup. Gently crisp acidity; light but very silky mouthfeel. Very clean, flavor-saturated finish slightly drying in the long.","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Geisha (also spelled Gesha). With its generally elongated beans and distinctive floral and chocolate cup, the Geisha variety continues to distinguish itself as one of the world's most unique coffees. This Gesha was processed by the orthodox wet or washed method, in which both skin and fruit flesh are removed from the beans or seeds before they are dried. ChacolaTAY is a Taiwanese small-batch roaster aiming to maximize cup character of elite green coffees through flexible, precise artisan roasting.  Visit http://chacolatay.com or call 886-935-730422 for more information.",Who Should Drink It: Those interested in sampling a delicately elegant but very distinctive variation on the great Gesha profile. 
"Michigan Bright, Coffees for Change",Higher Grounds Trading Company,"Traverse City, Michigan",Africa; South America.,Medium,50/56,$12.00/12 ounces,October 2012,87,Aroma:,7,Acidity:,7,Body:,8,Flavor:,8,Aftertaste:,7,"Blind Assessment: Gently pungent, balanced. Aromatic oak, lemony citrus, hints of chocolate and flowers in aroma and cup. Round, quiet acidity; lightly syrupy mouthfeel. Hints of lemon and chocolate in a slightly drying finish.","Notes: Five dollars (about 42% of the total price!) per bag sold of this coffee goes directly to Focus: HOPE, a celebrated human and civil rights program dedicated to practical solutions to problems of hunger, economic disparity, inadequate education and racial divisiveness in the city of Detroit, Michigan. This coffee is certified organically grown. Although the words ""Fair Trade"" appear on the label, judging by the absence of trademarked seal this coffee may not be certified Fair Trade by FairTrade USA (formerly TransFair USA). However, Higher Grounds is affiliated with the Fair Trade Federation, a membership (rather than certifying) organization devoted to ""providing fair wages and good employment opportunities to economically disadvantaged artisans and farmers worldwide."" The nicely-named Higher Grounds Trading Company specializes only in coffees that are certified Fair-Trade and organically grown.  Visit www.highergroundstrading.com or call 877-825-2262 for more information.","Who Should Drink It: Persuasive local cause, nicely balanced cup."
