coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Natural Mexico Ixhuatlan del Cafe,Ming's Coffee Playroom,"New Taipei City, Taiwan","Veracruz, Mexico",Light,62/84,NT $450/225 grams,May 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Vibrant, gently fruit-toned. Dried apricot, lemon drop, freesia-like flowers, oak, honey in aroma and cup. Sweetly tart structure with brisk acidity; full, satiny-smooth mouthfeel. The resonant finish consolidates to notes of lemon balm and honey, supported by fresh-cut oak.","Notes: Produced by smallholding farmers in the region of Ixhuatlan del Cafe entirely of the ancient Typica variety of Arabica, and processed by the natural method (beans are dried in the whole fruit). Ming’s Coffee Playroom is a small specialty coffee roaster in New Taipei City, Taiwan. For more information, visit https://www.facebook.com/coffeeplayroom.","The Bottom Line: A clean, lively natural-processed Typica grown in the Veracruz region of Mexico — bright, deep, elegantly fruit-forward."
Colombia Huila Acevedo El Paraiso,Big Shoulders Coffee ,"Chicago, Illinois","Huila Department, Colombia",Medium-Light,57/77,$25.00/12 ounces,May 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Bright, juicy, fruit-toned. Lychee, plum blossom, Meyer lemon zest, sandalwood, nougat in aroma and cup. Sweetly tart structure with vibrant acidity; plush, syrupy mouthfeel. The finish consolidates to attractive notes of lychee and nougat with sandalwood undertones.","Notes: Produced at Finca El Paraiso entirely from trees of the Pink Bourbon variety of Arabica and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information. ","The Bottom Line: A cup from the admired Colombia Pink Bourbon that evokes the tropics: richly floral, and with a throughline of deep sandalwood notes."
100% Organic Specialty Arabica,Colibrije Specialty Coffee,"Mexico City, Mexico","Chiapas State, Mexico",Medium,52/68,$19.50/12 ounces,May 2021,91,Aroma:,8,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,7,"Blind Assessment: Rich-toned, chocolaty. Baking chocolate, almond nougat, date, fresh-cut fir, a hint of gardenia in aroma and cup. Sweet in structure with gentle, round acidity; full, velvety-smooth mouthfeel. The gently drying finish is chocolaty and richly sweet.","Notes: Produced in Chiapas, Mexico and processed by the washed method. Certified organically grown. Colibrije Specialty Coffee is a Mexico City-based specialty coffee roaster working with locally grown coffees. Visit www.colibrijecoffee.com for more information.","The Bottom Line: A deep, rich Chiapas cup deftly medium-roasted to emphasize chocolate and floral tones."
Love of Desolate,Desolate Cafe,"Nantou, Taiwan","Los Angeles, Sabanilla de Alajuela, Costa Rica",Medium-Light,58/80,NT $500/227 grams,May 2021,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Rich-toned, juicy, complex. Dried persimmon, wild honey, myrrh, almond butter, star jasmine in aroma and cup. Sweet-tart structure with high-toned, vibrant acidity; very full, syrupy-smooth mouthfeel. Long, lingering, rich finish that honors all of the cup’s aromatics.","Notes: This exceptional coffee was selected as the No. 12 coffee on Coffee Review’s list of the Top 30 Coffees of 2021. Produced at Las Lajas and Hacienda Tobosi farms from trees of the Caturra and Catuaí varieties of Arabica and processed by the honey method, in which some sweet pulp or fruit flesh (“honey”) is allowed to adhere to the beans during drying. Desolate Coffee is a specialty roaster in Nantou, Taiwan. The shop offers coffee, homemade desserts, and other foods. For more information, visit www.desolatecoffee.com.","The Bottom Line: A tantalizingly complex, balanced, juicy Costa Rica honey with lyrically vibrant acidity, exceptionally full, syrupy mouthfeel, and a flavor-saturated finish that goes on and on."
Blend No.7 Berrichee,Quartet Kaffe,"Taipei, Taiwan",Ethiopia; Colombia; Panama; Mexico,Medium-Light,54/74,NT $420/200 grams,May 2021,95,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,9,With Milk:,9,"Blind Assessment: Evaluated as espresso. Chocolaty, fruit-toned, savory-sweet. Chocolate fudge, pomegranate, saltwater taffy, frankincense, hop flowers in aroma and small cup. Creamy mouthfeel; complex, resonant finish. The milk shot is equal parts chocolaty, floral, and fruity.","Notes: A blend of coffees from four origins involving three different processing methods (washed, natural, anaerobic). Quartet Kaffe is an artisan roastery in Taiwan founded in 2018, dedicated to pursuing coffee performance art and offering unique specialty coffee. Visit www.facebook.com/QuartetKaffe for more information.","The Bottom Line: A uniquely composed espresso blend involving three different processing methods — washed, natural, and anaerobic — harmoniously integrating sweet, chocolaty, tart, and savory expressions for a nuanced and multi-layered sensory experience."
Ethiopia Niguse Gemeda Mude Natural,Desolate Cafe,"Nantou, Taiwan","Hayisa Village, Bure Woreda, Sidama Zone, Ethiopia",Medium-Light,60/78,NT $900/227 grams,May 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly and cleanly fruit-forward. Dried apricot, freesia-like flowers, nougat, cocoa nib, cedar in aroma and cup. Sweet-toned with juicy, bright acidity; rich, satiny mouthfeel. Flavor consolidates to pretty notes of dried apricot and nougat with undertones of cedar.","Notes: Produced by Niguse Gemeda Mude from trees of indigenous Ethiopia landrace varieties of Arabica and processed by the natural method (beans are dried in the whole fruit). Desolate Coffee is a specialty roaster in Nantou, Taiwan. The shop offers coffee, homemade desserts, and other foods. For more information, visit www.desolatecoffee.com.","The Bottom Line: A confident, inviting natural-process Ethiopia cup with engaging notes of cocoa nib, dried stone fruit, and spicy florals."
Rwanda Nyamagabe Kigeme Lot #4,Small Eyes Cafe,"Yilan, Taiwan","Nyamagabe District, Southern Province, Rwanda",Light,62/84,NT $320/200 grams,May 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, deeply rich. Baking chocolate, hazelnut nougat, narcissus, red grape, fresh-cut oak in aroma and cup. Sweet, balanced structure with brisk acidity; plush, syrupy mouthfeel. The finish centers around notes of baking chocolate and hazelnut supported by red grape and fresh-cut oak.","Notes: Produced by smallholding farmers surrounding the Kigeme Washing Station in Rwanda, where the coffee is processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Small Eyes Café is a small, family-owned coffee shop in Yilan, Taiwan, specializing in artisanally roasted specialty coffee and homemade desserts. Visit https://www.facebook.com/Smalleyescafe for more information.","The Bottom Line: A crisply chocolaty, sweetly nut-toned Rwanda with pleasing floral and fruit nuance."
La Estrella Carbonic Geisha Reserve,Corvus Coffee Roasters,"Denver, Colorado","Tolima Department, Colombia",Medium-Light,59/77,$30.00/150-gram tin,May 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Brightly and brilliantly fruit- and floral-toned. Raspberries on fresh goat cheese, narcissus-like flowers, fresh pipe tobacco, hints of chocolate and musk in aroma and cup. Roundly and gently lactic-tart in structure, with bright acidity; full, nectar-like mouthfeel. Deep, rich, flavor-saturated finish.","Notes: Produced by Jairo Lopez on his five-acre farm from trees of the celebrated Geisha variety of Arabica and processed by the carbonic maceration natural method, which involves fermenting whole coffee fruit inside a sealed container that has been flushed with CO2, then drying the coffee still in the whole fruit. Corvus particularly focuses on processing methods and selective harvesting, which results in small, seasonal micro-lots of uniquely sweet, vibrant, and clean flavor profiles. For more information, visit www.corvuscoffee.com.","The Bottom Line: Sweetly high-toned, layered, complex, an anaerobic natural for those who savor the bright side of lush. "
Ethiopia Guji Wush Wush Anaerobic Natural,Coffee Please,"Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,57/77,NT $560/227 grams,May 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Delicately bright, balanced, crisply sweet. Bing cherry, cocoa nib, lemon yogurt, lavender, fresh-cut oak in aroma and cup. Sweetly tangy with gently lactic, savory-edged acidity; silky, buoyant mouthfeel. A fruit-driven finish is supported by cocoa nib with a continued gentle lactic tang.","Notes: This exceptional coffee was selected as the No. 23 coffee on Coffee Review’s list of the Top 30 Coffees of 2021. Produced by smallholding farmers entirely of the Ethiopia Wush Wush variety of Arabica and processed by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying). Coffee Please is an artisanal roastery and cafe in Taipei’s Beitou District, famous for proximity to the Yangming Mountain hot springs. Visit www.facebook.com/CoffeepleaseTW for more information.","The Bottom Line: An elegantly vibrant Ethiopia cup processed by the anaerobic natural method, netting a lyrical pungency and harmonious balance."
Ethiopia Guji Wush Wush,Paradise Roasters,"Minneapolis, Minnesota","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/77,$24.95/12 ounces,May 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Juicy, bright, confidently fruit- and floral-toned. Candy cap mushroom, dark chocolate, kefir, plumeria, mesquite in aroma and cup. Tangy-sweet structure with lactic-toned acidity; plush, syrupy mouthfeel. Long, resonant, flavor-saturated finish.","Notes: Produced by smallholding farmers entirely of the Ethiopia Wush Wush variety of Arabica. Processed at the Anasora Washing Station owned by Isreal Degefa, by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: An intriguing, deeply nuanced coffee with savory-sweet impulses and an inviting kefir-like tang, all driven by explosive notes of tropical flowers."
Tres Dragones Colombia,Bird Rock Coffee Roasters,"San Diego, California","Caicedonia, Valle de Cauca Department, Colombia",Medium-Light,60/78,$25.00/12 ounces,May 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Pungently sweet-savory, deep, expressive. Dark chocolate, dried mango, fine musk, rum barrel, honeysuckle in aroma and cup. Richly sweet-savory structure with roundly tart acidity; full, creamy mouthfeel. Particularly musky, fruit-toned finish with dark chocolate undertones.","Notes: Produced by Rigoberto and Rodrigo Herrera of Finca Potosi entirely of the Colombia variety of Arabica and processed by the “hybrid natural” method, meaning the coffee was both fermented and dried in the whole fruit. Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","The Bottom Line: A musky-rich, chocolaty, gently rum barrel-toned Colombia processed by an experimental natural method that encourages both high-toned sweetness and savory depth. "
Panama Elida Estate Catuaí Natural ASD,Willoughby's Coffee & Tea,"Branford, Connecticut","Boquete growing region, western Panama",Medium-Light,58/76,$32.99/16 ounces,May 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Lactic, chocolaty, sweetly tart. Young goat cheese, dark chocolate, roasted pine nut, persimmon, fresh-cut cedar in aroma and cup. Tart-sweet structure with deeply tangy, lactic acidity; very full, syrupy-smooth mouthfeel. Finish consolidates to an attractive chocolate-toned kefir.","Notes: Produced by the Lamastus family of Elida Estate entirely of the Catuaí variety of Arabica and processed by the anaerobic slow-dry (ASD) natural method (whole fruit is fermented with limited oxygen and dried for over 60 days). Willoughby’s Coffee & Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the  times and now offers a menu of extremely refined small-lot, single-origin coffees. Visit www.willoughbyscoffee.com or call 800-388-8400 for more information.","The Bottom Line: A confident, unabashedly lactic-leaning anaerobic-slow-dried Catuai grown by renowned Geisha producer Elida Estate — sweet, tangy, juicy, intense."
Ethiopia Guji Natural Anaerobic Wush Wush G1,De Clieu Coffee,"Taipei, Taiwan","Sidama growing region, southern Ethiopia",Medium-Light,56/72,NT $650/8 ounces,May 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Earth-toned, richly sweet-savory. Moist cedar, breadfruit, magnolia, cocoa powder, musk. Savory-leaning with sweetly brisk acidity; light-footed, smooth mouthfeel. A hazelnut-like note emerges in the finish, alongside cocoa powder and moist cedar.","Notes: Produced by smallholding farmers entirely of the Ethiopia Wush Wush variety of Arabica, and processed by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying). De Clieu Coffee is a Taiwan-based roaster whose mission it is to explore extraordinary coffees. For more information, visit www.facebook.com/declieucoffeetaipei.","The Bottom Line: A richly low-toned, crisply chocolaty, sweetly earthy anaerobic Ethiopia cup."
